asin,title,price_value,rating,helpfulVoteCount,sentiment_score,liked
B0CQ1MZ1FP,adidas Men's Adi Advantage Golf Shorts,26.2856,4.4,5,0.33957491477344415,1
B0CQ4Q7SNQ,Dokotoo Summer Dress Casual Womens Fashion Short Sleeve Maxi Dress T Shirt Dress Striped Long Color Block Maxi Dress,31.986,4.7,17,0.39843840048840046,1
B0CQ8K495D,Women's Bodycon Pencil Dress Church Teacher Office Modest Business Wear to Work Sheath Suiting Dresses,39.99,4.4,19,0.3480784631701299,1
B0CQG4FZ5M,SIRIL Women's Crepe Printed Straight Kurta Set with Dupatta,0.0,3.8,4,0.4154761904761905,1
B0CQL15PMH,OFEEFAN Womens T Shirts Short Sleeve Pleated Dressy Casual Scooped Neck Summer Tops Blouses,12.993500000000001,4.4,53,0.3183787915127201,1
B0CQLQLWXL,COOFANDY Men's Button Down Shirts Short Sleeve Casual Shirts Summer Beach Shirts Vacation Wedding Shirts with Pocket,29.99,4.7,0,0.4676839826839826,1
B0CQT39CX5,ZESICA Women's Short Sleeve V Neck T Shirts 2025 Summer Ribbed Knit Slim Fitted Basic Solid Color Tee Tops,14.993500000000001,4.6,5,0.3491265752765752,1
B0CQTCDJJ7,M MAELREG Golf Shirts for Men Dry fit Sports Jacquard Lightweight Performance Texture Short Sleeve Collared Polo Shirts,28.95,4.6,0,0.48044047619047614,1
B0CQTL7R2J,Brooks Men’s Adrenaline GTS 24 Supportive Running Shoe,139.95,4.7,24,0.2901706349206349,1
B0CQY7PMMK,TACVASEN Mens Polo Golf Shirts with Pocket Pique Cooling Performance Moisture Wicking Polo Shirts,19.982,4.5,0,0.27184170587980117,1
B0CRB1NJ46,QINSEN Womens Square Neck Tennis Dress Short Sleeve Built in Shorts Golf Athletic Dress with Pockets,36.99,4.75,2,0.15843788156288155,1
B0CRHF41F7,5 Pack Athletic Gym Mens Shorts - Workout Black Quick Dry Basketball Shorts with Pockets for Running Casual Activewear,27.051499999999997,4.8,5,0.35595471306471305,1
B0CRHRSTZW,HILEELANG Kids Boy Basic Plain Cotton T-Shirts Short Sleeve Crew Neck Summer Tees 4packs 6-12 Years,18.99,4.0,0,0.2334137286102564,1
B0CRKRXPB6,BTFBM Women's Ruched Bodycon Dress Summer Casual Sleeveless Back Slit Elegant Club Evening Party Cocktail Maxi Dresses,44.99,4.5,50,0.2643597560177917,1
B0CRRF28SH,3 Pack Gym Basketball Mens Shorts - Quick Dry Black Workout Athletic Shorts with Pockets for Casual Running (S-6XL),18.9927,4.5,3,0.3214283008658009,1
B0CS2YYTM4,"Hey Dude Wally Stretch Sox, Men’s Shoes, Men's Slip-on Loafers, Comfortable & Light-Weight",58.0311,5.0,5,0.41176835318571425,1
B0CS69YKZQ,Men's Polo Shirts 2025 Short Sleeve Casual Polo T Shirt Color Block Slim Fit Golf Shirts with Pocket,19.9917,3.6,0,0.32594474968888887,1
B0CSG34RQS,"KISAH Men's Kurta Indo Western Sherwani Trouser Set, Navy Blue Jacquard, Woven Regular Fit| Traditional Wear for Men",0.0,1.0,0,0.1499999999999999,0
B0CSJ417P3,5 Pack Mesh Workout Shirts for Men Dry Fit Gym Shirts Quick Dry Athletic Short Sleeve T-Shirt Moisture Wicking,19.999,5.0,0,0.1119047619047618,1
B0CSK8H46P,AUTOMET Womens Summer Tops Spring Shirts Trendy Vacation Outfits Short Sleeve Business Tshirts Fashion Casual Blouses,11.99,4.6,52,0.3341876300759538,1
B0CSQGX6CZ,Wrangler Authentics Authentics Men's Flat Front Short,21.99,4.6,4,0.1642361111222222,1
B0CSWGBR4L,1/5 Pack Running Shirts Men Sport Tops Dry Fit Gym Wicking Athletic T Shirts Breathable Cool Workout Shirts,23.99,4.818181818181818,3,0.38042453947567584,1
B0CT3HL8KK,"3 Pack Mens Athletic Sweatpants with Zipper Pockets,Workout Gym Joggers Pants for Men Running Jogging Pants",45.99,4.8,13,0.33481990421586694,1
B0CT5QSZJ5,Blooming Jelly Womens Summer Tank Top Sleeveless Business Casual Outfits 2025 Basic Loose Dressy Work Shirt,14.99,4.7,32,0.3957335072335072,1
B0CTZZP8LN,Women's Light Green Floral Printed Cotton Straight Kurta,26.423700000000004,4.9,0,0.4179284188034188,1
B0CV3JSJW8,Womens Tops Casual 3/4 Sleeve Shirts Crew Neck Loose Casual Blouses Floral Print Tshirts,16.99,4.8,9,0.37975919913419914,1
B0CW39BXTQ,COOFANDY Mens Short Sleeve Casual Button Down Shirts Summer Untucked Dress Shirts with Pocket,19.992,4.4,12,0.25780059525714283,1
B0CW3JYMFM,Women's Heavy Cotton Thread & Sequence Embroidery Work Unstitched Salwar Suit Dress Material With Chanderi Sequence Work Dupatta (DM Fighter Cream_Cream_Free Size),34.88,5.0,2,0.1444444444444444,1
B0CW9NBPKZ,Unisex Baby Bodysuits Multipacks – Super Soft Cotton One-Piece Undershirt for Newborns and Infants (0-24 Months),20.99,5.0,0,0.33194444444444443,1
B0CXDL2NP6,OYGSieg 6 Pack Mens Polo Shirts Performance Short Sleeve Golf Shirt Moisture Wicking Athletic Casual Collared T-Shirt,48.99,4.6,14,0.4115413330056187,1
B0CXY1H4NG,Ethnic Junction Women's Art Silk Cotton Kalamkari Print Saree With Blouse Piece,20.4,4.5,7,0.1746212121212121,1
B0CY29F6G4,"Toddler Boys Shirts Short-Sleeve Little Kids t Shirts Boys' Tops, Tees & Shirts Graphic TEE Age for 2-7 Years 4-Pack",24.98,4.8,0,0.23096861471861468,1
B0CYC659P1,AUTOMET Womens Summer Tops Going Out Workout Outfits Spring T Shirts Business Casual Dressy Fashion Trendy Clothes 2025,9.99,4.6,32,0.24945206645206638,1
B0CYPN3HCB,KISAH Men's Jacquard Indowestern Sherwani Pajama Set – Mandarin Collar | Indian Wedding & Festive Wear,149.99,4.375,0,0.525327380952381,1
B0D1B42GVJ,Mens Running Shoes Fashion Sneakers Tennis Walking Shoes Lightweight Athletic Gym Workout Shoes,22.76,4.1,4,0.2666840277777777,1
B0D1H1HV5F,AEROPOSTALE Women's Aero High Waisted Jegging,49.959,5.0,0,0.4020833333333333,1
B0D1H3W5K7,AEROPOSTALE Men's Polo,11.996,4.8,7,0.32970493200612244,1
B0D266SMGD,1/5 Pack Workout Shirts for Men Athletic Running Gym Quick Dry Short Sleeve Performance Moisture Wicking T Shirt,19.9913,4.9,7,0.34761990324490327,1
B0D2HTM4XW,"Women's Latest Chiffon Batik Printed Saree with Blouse Piece, Light Blue, White, One Size, Light Blue, White, One Size",45.99,2.9,8,0.09587499999999997,1
B0D2JCJRFT,Handcraft Mens Underwear Funny Gifts for Men Chucky Cookie Monster Rick and Morty Scooby Doo Tom and Jerry Boxers for Men,16.99,4.9,0,0.4335728785103785,1
B0D2QBLKD5,Dokotoo Women's Tops Dressy Casual V Neck Long Sleeve Buttons Hollow Out Lace Embroidered Blouses Shirts,19.999,4.4,23,0.3729220779220779,1
B0D3659J5K,JOYNÉE 20 Pairs Mens No Show Socks Low Cut Ankle Socks Short Casual Socks,25.99,5.0,0,0.36666666666666664,1
B0D36NX7KC,Dickies Men's Original 874 Work Pants,29.99,3.9,23,0.1861618175475318,1
B0D38YFY3K,ZENGVEE Mens Polo Shirts Moisture Wicking Short Sleeve Performance Quick Dry Athletic Golf Shirts,42.99,4.2,0,0.20813622885051455,1
B0D3V242Q7,Men's Ski Jacket Warm Winter Snow Coat Waterproof Mountain Windbreaker Snowboarding Jacket Hooded for Hiking Traval,54.989999999999995,4.8,29,0.2923576447059419,1
B0D3XM6H68,SIRIL Women's Satin Silk Hot Fixing Saree with Unstitched Blouse Piece,0.0,3.8,9,0.4331864801420357,1
B0D424DHPN,PGANDS Women's 3/4 Sleeve V Neck T Shirts Ruffle Sleeve Summer Casual Tops,19.99,4.6,3,0.3549960317460317,1
B0D4DXQBF1,JMIERR Men's Casual Pants Cotton Twill Drawstring Elastic Waist Chino Pants with Pockets,24.9917,4.3,9,0.4008647186147186,1
B0D4QCZFTP,Zeagoo Women's Puff Long Sleeve Shirts Pleated V Neck Fall Tunic Tops Blouse Dressy Causal Loose Summer T-Shirts,19.9929,4.6,40,0.3684902101866388,1
B0D4QWZDB8,Men's Ripped Skinny Slim Fit Stretch Distressed Destroyed Jeans Denim Pants,19.99,4.3,0,0.3723741496170068,1
B0D4ZDZL1P,AUTOMET Womens Long Sleeve Shirts Lace Tops Business Casual Fall Fashion Outfits Clothes Knitted Y2k Blouses,12.992799999999999,4.7,105,0.2675730017006802,1
B0D585X1QC,Dokotoo Womens Tops 2025 Spring Color Block Long Sleeve Shirts V Neck Dressy Casual Blouses,21.98,4.7,21,0.40742816442816443,1
B0D59TM92S,COOFANDY Men's Knit Sweatpants Lightweight Open Bottom Casual Pants Drawstring Jogger Yoga Pants with Pockets,29.99,4.2,5,0.3150905067155067,1
B0D5DG4KCT,Micoson Womens Tops Dressy Casual Long Sleeve Business Shirts V Neck Pleated Work Blouses Loose Fit Fall Trendy Knit Top,24.99,4.5,25,0.2629060846560846,1
B0D5FXL1NC,POLO RALPH LAUREN Men's 4d Flex Cooling Ventilation Cotton Modal Crew Undershirts,41.3616,4.6,0,0.3197815727795674,1
B0D5H9N2TM,AUTOMET Womens Long Sleeve Shirts Pleated Crew Neck Casual Fall Fashion Tops Loose Fit Lightweight Girls Outfits Clothes,9.9944,4.4,19,0.24163164862203318,1
B0D5MD33D9,MEROKEETY Women's 3/4 Sleeve Tops Dressy Casual Crew Neck Color Block Loose Trendy Blouses T Shirts,14.992500000000001,4.4,34,0.38800267681036915,1
B0D5Q2Y6G8,AUTOMET Long Sleeve Shirts Womens Pleated Business Casual Blouses with Smocked Cuffs,14.992500000000001,4.7,177,0.3554365300232647,1
B0D5QPC67N,AUTOMET Womens Fall Fashion Long Sleeve Shirts Dressy Casual Pleated Basic Trendy Tops Winter Clothes 2025,12.99,4.4,7,0.3071510204081632,1
B0D5R497L8,Dokotoo Womens Tops Long Sleeve Lightweight Shirts 2025 Spring Fashion Trendy Tops Crewneck Casual Knit Basic Tee,14.99,4.4,54,0.1819618420386245,1
B0D5WLQ9FZ,OYOANGLE Men's Pleated High Waist Wide Leg Pants Loose Fit Casual Pants with Pocket,35.99,3.375,3,0.1999603174424603,1
B0D5XZ73ZP,PRETTYGARDEN Women's Dressy Casual Lace Blouse Long Sleeve Button Up Shirts Tops Spring Fall Fashion Clothes,42.99,4.2,34,0.2828796296296296,1
B0D635RHQX,PJ PAUL JONES Men Vintage Tweed Pants Herringbone Pleated Suit Trousers,48.99,3.8,6,0.2448966845349206,1
B0D6NJP2H4,"Hanes Men's Moves Performance Boxer Brief, Total Support Pouch, Regular, Trunk, and Long Leg, 3-Pack",17.981,4.7,5,0.4264265872587301,1
B0D6VDRSKS,Men's Polycotton Temple Wear Dhoti with Angavastharam Towel,21.65,4.3,0,0.45640624999999996,1
B0D6WGWNS8,Dokotoo Womens Soft Long Sleeve V Neck Shirts Solid Casual Decorative Buttons Knitted Pullover Tunic Tops,15.982,4.5,21,0.28041570029482116,1
B0D6YJYBZC,Nmoder Casual Dresses for Women Semi Formal Fit and Flare Dresses 3/4 Sleeve A-line Church Work Dresses with Pockets,39.99,4.1,22,0.24216220238095237,1
B0D6YY28SS,Dokotoo Womens 2025 Casual Dress Smocked Crewneck Button Up Long Sleeve Empire Waist A-Line Mini Dress,34.99,4.6,8,0.28301675696988193,1
B0D79795VN,"Embroidered Georgette Fabric Lehenga Choli with Dupatta for Women From Kedar Fab, Black, Free Size",0.0,3.0,4,0.3125,1
B0D79971PT,"Kedar Fab Embroidered Georgette Fabric Lehenga Choli with Dupatta for Women, Green, Free Size",0.0,2.6666666666666665,2,0.24953703703703703,0
B0D7W4SRZ8,PJ PAUL JONES Men's Vintage Pants Stretch Herringbone Knit Pleated Pants Casual Business Suit Trousers,39.99,4.4,13,0.4049540043290043,1
B0D7ZT9VCM,Men's Mountain Winter Coat Warm Fleece Ski Snow Jacket Waterproof Raincoat with Hood,54.989999999999995,4.9,23,0.3857424242424242,1
B0D8198XHF,"SIRIL Women's Art Silk Self Woven, Jacquard Border Saree With Unstitched Blouse Piece (3590S254A_Maroon)",0.0,5.0,0,1.0,1
B0D8BFFRTF,Timeson Women's 3/4 Sleeve Tops Dressy Casual Business Work Blouses Chiffon Office Shirts,22.491,4.6,48,0.33252920027762467,1
B0D8GYHB4M,Women's Pure Banarasi Silk Saree Kanjivaram Style Saree With Blouse Piece For Wedding (Vruksh),26.24,3.0,2,0.2173611111666666,1
B0D8KL1F4X,XIEERDUO 3/4 Length Sleeve Womens Tops Round Neck Casual Tunic Tops Basic Pleated Shirts Loose Fit 2025,14.99,4.7,43,0.28001382955494797,1
B0D8KSM11G,Dokotoo Womens Dresses 2025 Boho Floral V Neck Long Sleeve Smocked Elastic Waist Casual A-Line Swing Mini Dress Sundress,39.88,4.4,3,0.3432067640692641,1
B0D8TGP38Y,JMIERR Men's Chino Pants Casual Stretch Waist Tapered Trousers with Pockets,23.9927,4.3,7,0.35461507779854556,1
B0D8Y31CHN,AUTOMET Womens Long Sleeve Shirts V-Neck Lace Tops Business Casual Blouses Tee Trendy 2025 Fall Fashion Outfits Clothes,14.992099999999999,4.4,48,0.24758608493902606,1
B0D91GGC4Z,KUNMI Women's Skinny Ripped Trendy Jeans Distressed Stretchy Denim Pants,36.99,4.8,15,0.27618213268213265,1
B0D91YT7J8,Blooming Jelly Womens Dressy Casual Blouse Business Long Sleeve Tops Ruffle V Neck Work Shirt Fall Outfit 2024,24.9914,4.3,12,0.31379292929292923,1
B0D94JPN1P,Women's Cotton Printed Unstitched Salwar Suit Dress Material With Printed Dupatta (Batik_Free Size),33.98,4.1,8,0.33535714285714285,1
B0D98NLXK8,Lee Men's Legendary Loose Jean,15.875499999999999,4.7,4,0.3624791042291042,1
B0D9FWQQFT,Women's Kanjivaram Banarasi Soft Silk Saree With Unstitched Blouse Piece (Silk Box Flower),33.0932,2.8,2,-0.03424242420000003,0
B0D9G8FPF1,Women High Waisted Cargo Jean for Women with 6 Pockets Straight Wide Leg Jean Casual Baggy Pants,45.99,4.6,10,0.27012822247197243,1
B0D9GXG945,Men's Casual Polo Shirts Classic Long Sleeve Basic Button T-Shirt Lightweight Cotton Golf Tops with Pocket,14.994599999999998,3.909090909090909,0,0.22532168048401813,1
B0DCP4FHYY,POLO RALPH LAUREN Boys' Multi-Pack Short Sleeve Undershirt,40.0,3.6363636363636362,15,0.32494859304329,1
B0DD72RFZ8,Memoriesea Women's Elegant Casual Short Sleeve Work Party A-Line Dress with Pockets,42.99,4.6,84,0.23977523266493855,1
B0DFBDPKV8,Dokotoo Women's Summer Dresses 2025 Beach Casual Deep V Neck Loose Sundress Ruffle Sleeve Mini Dress,19.99,4.2,10,0.3135969863469863,1
B0DFVMT38X,"Rameshwaram Fabrics Men's Readymade Elastic Silk Dhoti, Comfortable Pre-Stitched Dhothi",0.0,2.6666666666666665,0,0.08333333333333331,0
B0DG57PFR6,"Theora Pro HF - Ergonomic Supportive Non-Slip Barefoot Shoes, Wide Toe Box Durable Breathable Ultralight Walking Shoe for Women Men",0.0,4.1,20,0.09356156517936508,1
B0DGB7H1MB,Wrangler Men's Quilted Lined Jacket with Sherpa Hood,49.99,4.6,0,0.3665450396825397,1
B0DHLFBLB4,TVKSOM 5 Pack Polo Shirts for Men Long Sleeve Quick Dry Mens Polo Shirts Golf T Shirt Moisture Wicking Casual Workout,42.9914,4.5,0,0.31404166666666666,1
B0DHSGPD5P,Zeagoo Women's Casual 3/4 Sleeve T-Shirts Round Neck Cute Tunic Tops Basic Tees Blouses Business Work Tee Top,12.9913,4.4,27,0.28360227702191987,1
B0DJ6QSC4R,COOFANDY Knit Polo Shirts for Men Short Sleeve Textured Polo Shirt Slim Fit Summer Collared T Shirt with Pocket,19.9929,4.6,3,0.3483928571428571,1
B0DJKR8WY6,JMIERR Mens Cotton Pants Casual Elastic Waist Drawstring Lightweight Summer Beach Trousers with Pockets,24.99,4.2,2,0.341625,1
B0DJQWS3VY,COOFANDY Men's Casual Linen Cotton Pants Elastic Waist Summer Beach Trousers Lightweight Yoga Vacation Pants,29.99,3.8,0,0.1778092741,1
B0DK4ZXB1V,ANRABESS Womens Dressy Casual Tops Ruffle Short Sleeve V Neck Shirts Elegant Business Work Blouse,14.993799999999998,4.1,11,0.31778520923520925,1
B0DK5FZ325,Rouen Mens Golf Shirt Moisture Wicking Dry Fit Performance Stripe Casual Collared Short Sleeve Golf Polo Shirts for Men,32.95,5.0,0,0.3399999999999999,1
B0DK5J19P7,Heymiss Womens Tops 3/4 Sleeve V Neck Shirts Loose Casual Tunic Blouses Criss Cross Summer Tshirts,9.99,4.714285714285714,3,0.3789502164502164,1
B0DK6Y5MCN,PRETTYGARDEN Womens Summer Casual V Neck Boho Maxi Dress Flowy Aline Bell Sleeve Tiered Floral Dresses with Pocket,44.99,4.3,8,0.22358201055238092,1
B0DKNGMKF4,BETTE BOUTIK Womens Summer Tunic Tops Short Sleeve Trendy Shirts Casual Blouse,19.99,4.4,0,0.26563291690193863,1
B0DKSDPKZF,Dokotoo Womens Dresses 2025 Summer Spring V Neck Short Sleeve Casual A Line Flowy Swing Shift Dress Mini Dress,35.98,4.8,6,0.35857142857142854,1
B0DLGB4RYH,COOFANDY Men's Polo Shirts Short Sleeve Moisture Wicking Golf Shirt Fashion Casual Collared T-Shirt,19.992,5.0,0,0.2920238095238096,1
B0DLGRS1BJ,Zeagoo Women Summer Short Sleeve Midi Dress with Pockets Casual Aline Flowy Tshirt Dress Floral Vocation Beach Sundress,32.99,4.1,12,0.3186815476190476,1
B0DM1XPTL8,Men's Long Sleeve Polo Shirts Casual Button Classic Work Shirt Cotton Collared Basic Golf Shirt with Pocket,13.99,3.9,0,0.16298620131774885,1
B0DMFJZ8WQ,Minetom Women's T Shirts V Neck Short Sleeve Button Tops Summer Loose Fit Tee Blouse,14.98,4.6,5,0.34512516890020895,1
B0DMRJYXLP,7 Pack Mens Athletic Shorts - Gym Basketball Running Workout Quick Dry Black Shorts with Pockets for Casual Performance,33.9915,4.7272727272727275,6,0.40541125541125544,1
B0DMSVLHJ1,COOFANDY Men's Textured Polo Shirts Short Sleeve Slim Fit Casual Button Polo T-Shirt Summer Collared Golf Shirt,24.99,4.2,0,0.21667622257236224,1
B0DN2XJPRZ,"PUMA Boys' Fleece Jogger Set - 3 Piece Hoodie, T-Shirt, and Jogger Sweatpants - Athleisure Outfit Set for Boys (Sizes: 8-16)",29.99,4.4,0,0.33832864820364816,1
B0DN375DNC,Polo Shirts for Men - Dry Fit Moisture Wicking Black Short Sleeve Performance Golf T Shirts for Casual Work Athletic,9.99,5.0,2,0.4553571428571429,1
B0DNF5CRSK,OYOANGLE Men's Baggy Wide Leg Pants Zipper Fly Pleated Trousers Business Casual Dress Pants with Pocket,36.99,5.0,0,0.26111111111111107,1
B0DNJFL4RN,Minetom Women's Rolled Up 3/4 Sleeve Tops V Neck T Shirts Button Side Blouses,14.9817,4.4,0,0.2712771681363012,1
B0DNJPR74Y,LOMON Women's 2025 Fashion Tops 3/4 Length Sleeve Business Casual Blouses Summer Tees Shirts,19.99,4.1,13,0.30747351061636774,1
B0DP8B4LBQ,"Men's Disposable Underwear and socks, 14 Pack Cotton Briefs Panties and Crew Socks for Travel, Spa, Hospital Stays",19.99,4.5,0,0.1397743309020912,1
B0DPQC1NSV,M MAELREG Mens Golf Shirts Dry Fit Moisture Wicking Performance Sports Short Sleeve Striped Collared Polo Shirts for Men,32.95,4.8,0,0.3143395234151813,1
B0DPWXCXBX,OYGSieg 5 Pack Mens Polo Shirts Quick Dry Performance Tactical Short Sleeve Golf Polo Shirts Casual Stylish Collared T-Shirts,45.998,4.5,0,0.1932672367315224,1
B0DPZQCX42,Mens Pants Wool Tweed Herringbone Vintage Dress Pant Trousers Regular Fit Suit Pants for Men,35.99,4.181818181818182,0,0.2424078509873964,1
B0DQ141MYK,Rapbin Summer Tops for Women 2025 Short Sleeve Lapel V Neck Blouses Business Work Casual Chiffon Tunics Tops for Leggings,14.99,4.1,5,0.2691339733261725,1
B0DQ5FMMKX,MR CREATION Women's Wedding Special Floral Lehenga Choli with Foil Print & Gotta Patti Dupatta(PINK),0.0,5.0,0,0.7,1
B0DQ8CSQ6N,Women's Chanderi Stitched Printed Kurta Set for Women,0.0,4.166666666666667,2,0.47361111111111115,1
B0DR7WSCFQ,Men's Quick-Dry Active Polo Shirts Short Sleeve Performance for Golf Tennis Daily Casual Collared T-Shirt,9.99,4.5,0,0.27895578231927437,1
B0DR8Q5186,ZITY Men's 3 Pack Polo Shirts Short Sleeve Moisture-Wicking Golf Shirt Business Causal Tops,29.9947,4.6,0,0.23862439613526565,1
B0DRJ7HB8Y,XIEERDUO 3/4 Length Sleeve Womens Tops Dressy Casual Blouses for Women 2025 Trendy V Neck T Shirts Summer Clothes,19.99,4.7,2,0.2904294910916151,1
B0DRXF62JH,ZITY 3 Pack Men Polo Shirts Short Sleeve with Pocket Sport Wicking Shirts for Men Casual Athletic Collared T-Shirts,29.994999999999997,4.8,0,0.32031043956043953,1
B0DS59CZZQ,GRACE KARIN Women's 2025 Summer Babydoll Tops Casual Crewneck Ruffle Sleeve Shirts Loose Fit Pleated Blouse Outfits,24.9917,4.428571428571429,0,0.27261423100708815,1
B0DS6141ZT,Toddler Baby Girl Clothes Knit Floral Fly Sleeve Tops Shorts Cute Summer Spring Outfits Infant Clothing Set,6.99,5.0,0,0.6333333333333333,1
B0DSBXZY87,GEEK LIGHTING Mens Waffle Polo Shirts Short Sleeve Summer Casual T-Shirts Moisture Wicking Collared Golf Shirt with Pocket,19.9951,5.0,0,0.45208333333333334,1
B0DSDL34G4,Aulemen Men's Casual Polo Shirts Short Sleeve Classic Collar T-Shirt Slim Fit Button Basic Golf Shirts with Pocket,19.99,3.5,0,0.04020557434018965,1
B0DSFZP271,3 Pack Polo Shirts for Men Short Sleeve Moisture-Wicking Golf Shirts Athletic Casual Collared T-Shirt,32.3946,5.0,0,0.2556112188465129,1
B0DSW6C8PT,Women's Cow Leather Belt for Jeans Pants Fashion Ladies Skinny Dress Waist belt with Gold Buckle,19.9,4.7,0,0.31434783549783546,1
